fishing_fraction,mmsi,Vessel Identity,Notes,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,active_positions,active_hours,fishing_points,num_A,num_B,iso3,country_name,average_length,avg_num_distinct_lengths,avg_width,number_valid_length_messages,gap_hours,num_gaps,training_label,training_sublabel,training_length,training_listsources,spoofing_hours,num_overlapping_segs
0.0,412523193,,,1,1,42.42469024658203,Reefer,0.5612449049949646,Trawlers,8.030419121496379E-4,Reefer,0.609707236289978,Purse_seines,9.35444375500083E-4,1550,74,233.97319444444446,0,0,0,CHN,China,34.0,1.0,14.0,1102,,,,,,,,
0.04226530896917283,775634000,Purse_seines,,1,1,87.26774597167969,Reefer,0.560245931148529,Trawlers,0.23738032579421997,Reefer,0.5442649126052856,Trawlers,0.24293252825737,12618,7169,1881.8965277777768,303,7316,0,VEN,Venezuela,91.0,1.0,15.0,1340,4272.696944444445,10,,,,,17.58361111111111,3
0.017994858611825194,412438859,,,1,1,47.8725700378418,Reefer,0.5588740110397339,Trawlers,0.00402834452688694,Reefer,0.5658537149429321,Trawlers,0.00336593110114336,3316,1556,899.7820833333333,28,795,0,CHN,China,30.0,1.0,6.0,1505,11221.667777777777,10,,,,,,
0.047453703703703706,431078000,,,7,2,79.97399411882672,Reefer,0.5541393371199125,Trawlers,0.3315918332248527,Reefer,0.5429360429490251,Trawlers,0.33072127861045636,1703,864,519.15875,41,13,0,JPN,Japan,78.0,1.0,12.0,917,628.9447222222223,3,,,,itu_fishing,,
0.05227655986509275,900480005,no_idea_what_it_is,possible fishing,1,1,30.360673904418945,Reefer,0.5490286350250244,Trawlers,0.04295121505856514,Reefer,0.5780090093612671,Trawlers,0.04285832494497299,5758,593,314.6490277777777,31,3866,0,,Invalid MMSI,,,,,764.6025,1,,,,,,
0.0,412354266,,,1,1,48.846946716308594,Reefer,0.5443694591522217,Purse_seines,0.15888744592666626,Reefer,0.5299913883209229,Purse_seines,0.1730135828256607,10030,2316,259.6922222222217,0,0,0,CHN,China,48.0,1.0,8.0,4255,,,,,,,,
0.022869987155701443,367526070,other_fishing,fish factory,7,3,55.05689130510603,Reefer,0.5421528945277844,Trawlers,0.02156690543831376,Reefer,0.5372849611033287,Trawlers,0.024785107897644463,83371,56056,15641.734305555501,1282,38884,0,USA,United States,99.99953744946207,1.25,16.000308367025287,30431,,,,,,,131.75916666666666,1
0.020468227424749165,667001590,Trawlers,,1,1,108.3021240234375,Reefer,0.534713864326477,Trawlers,2.1547884898609482E-7,Reefer,0.5677085518836975,Trawlers,1.7189149730256759E-6,8660,7475,1288.6681944444447,153,6664,0,SLE,Sierra Leone,67.0,1.0,14.0,1120,178.98555555555555,2,,,,,1017.1758333333333,4
0.0,620028000,unknown_fishing,not clear from photos,2,2,41.26954460144043,Reefer,0.5341017171740532,Fixed_gear,0.3456044145350461,Reefer,0.6191638708114624,Set_longlines,0.19836683459288906,197,190,203.07472222222225,0,197,0,COM,Comoros,27.0,1.0,7.0,12,,,,,,,,
0.06136087484811665,200006639,,,1,1,70.45405578613281,Reefer,0.5291306972503662,Squid,1.3087668048683554E-4,Reefer,0.49735769629478455,Squid,1.7097126692533493E-4,1997,1646,6287.079305555554,101,9,0,,Invalid MMSI,,,,,5298.969444444445,60,,,,,122.75361111111113,5
0.07675791733762748,412439598,,,4,2,67.82600116729736,Reefer,0.526071886983118,Squid,0.47208905263468637,Reefer,0.5222008719210862,Squid,0.4760496049245262,13183,5589,9428.501111111113,429,4717,0,CHN,China,76.0,1.0,12.0,5449,7390.645555555557,123,,,,,717.9147222222222,12
0.08720271800679502,413767543,,,1,1,40.78358840942383,Reefer,0.5169928669929504,Trawlers,2.834231127053499E-4,Reefer,0.5007879137992859,Trawlers,1.9132687884848565E-4,1224,883,1462.5259722222222,77,182,0,CHN,China,30.0,1.0,6.0,835,5958.260833333333,6,,,,,8.719444444444445,1
0.028656551385220223,366577000,other_fishing,fish factory,8,4,67.89217329025269,Reefer,0.5127313195262104,Trawlers,0.12623005717568958,Reefer,0.5051425867713988,Trawlers,0.1275030193597786,96500,32558,14224.309861111065,933,26208,0,USA,United States,93.0,1.0,18.25247958379395,67984,41.34166666666667,1,,,,,,
0.09640944257091846,412419023,,,4,2,37.15490102767944,Reefer,0.5104119090829045,Trawlers,0.17710341879956104,Reefer,0.5048792697489262,Trawlers,0.1971637295691835,5505,5041,2676.662916666666,486,1586,0,CHN,China,51.0045871559633,1.3333333333333333,8.0,1420,3309.8591666666666,16,,,,,,
0.0,412331156,,,1,1,63.10783004760742,Reefer,0.5085311532020569,Squid,0.02823345549404621,Reefer,0.4559294581413269,Squid,0.03920048102736473,1262,1245,401.4502777777777,0,0,0,CHN,China,45.0,1.0,8.0,343,,,,,,,,
0.004237896853900302,251424000,Trawlers,,2,2,44.754146575927734,Reefer,0.5078470259904861,Purse_seines,0.07089142873883247,Reefer,0.5006682947278023,Purse_seines,0.06862154975533485,26918,13922,3081.469722222211,59,4111,0,ISL,Iceland,75.0,1.0,16.0,11328,,,,,,,3.3569444444444443,2
0.0,100900059,,,1,1,44.75307846069336,Reefer,0.4991886615753174,Purse_seines,0.0835026279091835,Reefer,0.519168496131897,Purse_seines,0.08781999349594116,248,106,213.72250000000003,0,132,0,,Invalid MMSI,,,,,222.21194444444444,2,,,,,,
0.0571658615136876,412440253,,,2,2,52.711055755615234,Reefer,0.49841781985014677,Pole_and_line,0.41229155326732325,Reefer,0.4975745505653322,Pole_and_line,0.4238505845146392,1384,1242,1874.048611111111,71,417,0,CHN,China,59.654320987654316,1.5,11.901234567901234,687,3422.499444444445,34,,,,,,
0.07983193277310924,412011203,,,1,1,60.405818939208984,Reefer,0.4928472340106964,Trawlers,0.4397735595703125,Reefer,0.615683376789093,Trawlers,0.29095542430877686,3409,476,390.67680555555563,38,95,0,CHN,China,50.0,1.0,8.0,1353,7781.334722222222,6,,,,,,
0.06359568693611091,412453002,,,8,2,50.21529960632324,Reefer,0.4914115071296692,Trawlers,0.016459522274089977,Reefer,0.4842428443953395,Trawlers,0.012119285558583215,16581,13633,7330.7325,867,983,0,CHN,China,54.0,1.0,10.0,4834,4427.645277777778,44,,,,,18.47,1
0.06330014224751067,200008094,,,2,2,44.92709922790527,Reefer,0.4905919966986403,Trawlers,0.47090766666224226,Reefer,0.487891981494613,Trawlers,0.4789867498620879,2607,1406,467.2466666666666,89,155,0,,Invalid MMSI,,,,,5777.96,7,,,,,,
0.015413130426299873,367445470,other_fishing,fish factory,5,3,46.562774658203125,Reefer,0.4894934743642807,Trawlers,0.07698922356366893,Reefer,0.504710890352726,Trawlers,0.09064682167190767,172677,20502,6512.198055555557,316,40132,0,USA,United States,57.999911366090274,1.5,10.000523745830177,115758,,,,,,,,
0.03488372093023256,412419026,,,2,2,41.96521186828613,Reefer,0.48692750558257103,Trawlers,0.2462284043431282,Reefer,0.4960857778787613,Trawlers,0.2594897164963186,4707,4386,3565.3702777777776,153,1215,0,CHN,China,52.0,1.0,8.0,2145,9495.394166666667,34,,,,,,
0.04074383618888425,412419011,,,4,2,37.00496244430542,Reefer,0.48367449769284576,Trawlers,0.34623412834480405,Reefer,0.4985048172529787,Trawlers,0.3374016381567344,4942,4786,3691.1841666666664,195,1353,0,CHN,China,50.0,1.0,8.0,2137,2653.353055555556,28,,,,,,
0.07643312101910828,412452781,,,1,1,36.860111236572266,Reefer,0.47707000374794006,Trawlers,0.09817293286323547,Reefer,0.5332484245300293,Trawlers,0.09258829057216644,2062,471,769.7334722222222,36,448,0,CHN,China,50.0,1.0,9.0,1398,981.0205555555556,3,,,,,,
0.06418219461697723,900404815,,,2,2,38.815114974975586,Reefer,0.47153703321237117,Fixed_gear,0.14935166883515194,Reefer,0.46974854404106736,Trawlers,0.16149473434779793,2281,1449,1595.2680555555557,93,1073,0,,Invalid MMSI,33.0,1.0,6.0,1643,1603.6913888888887,7,,,,,,
0.0,760121000,Trawlers,,1,1,57.5079460144043,Reefer,0.4690096974372864,Purse_seines,2.8034384740749374E-5,Reefer,0.49938538670539856,Purse_seines,6.305493297986686E-5,20103,17490,3371.9755555555207,0,19786,0,PER,Peru,84.0,1.0,13.0,904,,,,,,,,
0.0887877063175868,412411578,,,2,2,38.218666076660156,Reefer,0.4654337608262722,Trawlers,0.4194878748312476,Reefer,0.48182688310589583,Trawlers,0.47784932993454277,1868,1757,1169.8401388888888,156,404,0,CHN,China,32.0,1.0,8.0,719,16169.775000000001,22,,,,,,
0.0010204081632653062,150201012,no_idea_what_it_is,possibly cargo,2,2,58.982337951660156,Reefer,0.4609299376606941,Trawlers,0.09873490035533905,Reefer,0.4419088214635849,Trawlers,0.07738467631861567,2092,1960,35990.18388888889,2,85,0,,Invalid MMSI,,,,,,,,,,,12.390555555555556,1
0.02234742972904533,413501480,,,4,3,41.15683364868164,Reefer,0.4584771804511547,Trawlers,0.10224979737540707,Reefer,0.4492845945060253,Trawlers,0.06359537169919349,17573,15796,8062.9091666666645,353,6534,0,CHN,China,72.87130397787705,1.3333333333333333,10.0,10944,179.06972222222223,2,,,,,38.583888888888886,1
0.011940298507462687,900403281,no_idea_what_it_is,listed as fishing,1,1,34.25966262817383,Reefer,0.45582181215286255,Trawlers,0.030452610924839973,Tanker,0.5152207612991333,Trawlers,0.019369281828403473,2703,335,535.8708333333333,4,489,0,,Invalid MMSI,30.0,1.0,6.0,1030,,,,,,,,
0.04614518851997749,412416147,,,2,2,29.127445220947266,Reefer,0.45379931945353746,Trawlers,0.005405060888733715,Reefer,0.4605935411527753,Trawlers,0.005281309480778873,2277,1777,1259.2606944444442,82,233,0,CHN,China,34.0,1.0,7.0,653,3942.9802777777777,15,,,,,,
0.03537603252173161,416046500,,,4,3,51.2914514541626,Reefer,0.45027398504341976,Squid,0.32006302615627646,Reefer,0.4548848457634881,Squid,0.3211439408478327,30329,23123,427036.56916666665,818,24719,0,TWN,Taiwan,32.8216704288939,1.5,5.146726862302483,4732,3271.9530555555557,11,,,,,158.42472222222221,6
0.08395166419334323,412410008,,,3,2,45.734030405680336,Reefer,0.44986941168705624,Pole_and_line,0.18396090914029628,Reefer,0.48612141516059637,Pole_and_line,0.1906507178209722,5701,4717,3063.621944444445,396,1419,0,CHN,China,49.904761904761905,1.3333333333333333,8.0,2614,1198.128333333333,20,,,,,,
0.0016501650165016502,600004617,no_idea_what_it_is,,2,2,46.879085540771484,Reefer,0.44782211631536484,Trawlers,6.54133420425751E-5,Reefer,0.3880774974822998,Trawlers,1.719048646009469E-5,640,606,261.7227777777778,1,567,0,,Invalid MMSI,,,,,,,,,,,,
0.0,659435000,Trawlers,,1,1,34.73052215576172,Reefer,0.4464600384235382,Drifting_longlines,0.0031021174509078264,Reefer,0.45268261432647705,Drifting_longlines,0.0020808610133826733,9165,173,21.483611111111124,0,5337,0,NAM,Namibia,46.04465902232951,2.0,8.006638503319252,1657,,,,,,,,
0.06182795698924731,412061186,,,1,1,53.3831901550293,Reefer,0.4455232322216034,Trawlers,0.04600576311349869,Reefer,0.45412588119506836,Trawlers,0.03924179449677467,1217,1116,872.5506944444444,69,0,0,CHN,China,59.0,1.0,10.0,1437,271.34861111111115,8,,,,,,
0.0,100004146,,,1,1,57.3172492980957,Reefer,0.4407760500907898,Purse_seines,0.22826546430587769,Reefer,0.407540887594223,Purse_seines,0.24359449744224548,558,498,348.08319444444453,0,0,0,,Invalid MMSI,18.0,1.0,7.0,124,,,,,,,,
0.041807147673634526,412419017,,,2,2,37.39688587188721,Reefer,0.4375917986035347,Pole_and_line,0.1503684491617605,Reefer,0.45155028998851776,Pole_and_line,0.13061568202101626,3015,2966,2967.6375,124,667,0,CHN,China,50.0,1.0,8.0,1211,3788.3475,21,,,,,,
0.068,412440245,,,1,1,34.93704605102539,Reefer,0.4352034032344818,Trawlers,0.039253950119018555,Reefer,0.4603939652442932,Trawlers,0.04489268735051155,940,750,1075.4802777777777,51,45,0,CHN,China,55.0,1.0,10.0,450,6539.348055555555,19,,,,,,
0.09547985587946282,800130618,no_idea_what_it_is,listed as fishing,6,3,39.762872060139976,Reefer,0.4348150508215743,Trawlers,0.2443784947002617,Reefer,0.4498981443903176,Trawlers,0.230607142225684,12787,12212,7984.9238888888885,1166,5635,0,,Invalid MMSI,90.0,1.0,16.0,6832,4645.385,74,,,,,,
0.08216292134831461,503400000,,,2,2,72.70795440673828,Reefer,0.43170270789414644,Trawlers,0.008367494829144562,Reefer,0.4263233377132565,Trawlers,0.006256361873965943,10969,2848,1600.177638888889,234,0,0,AUS,Australia,52.0,1.0,12.0,6638,,,,,,,,
0.015150387135199523,367395640,other_fishing,fish factory,5,4,68.33517379760742,Reefer,0.42990009039640426,Trawlers,0.13674959298634803,Reefer,0.42769178077578546,Trawlers,0.11926728122502936,54062,26864,10105.040277777773,407,31683,0,USA,United States,,,,,,,,,,,0.6180555555555556,1
0.016260162601626018,800006116,,,1,1,36.1904411315918,Reefer,0.42797932028770447,Pole_and_line,0.14957036077976227,Reefer,0.44658413529396057,Set_longlines,0.1455034762620926,347,123,163.4340277777778,2,87,0,,Invalid MMSI,50.0,1.0,7.0,325,528.9044444444445,2,,,,,,
0.0407174018419777,431097000,,,4,3,72.66014385223389,Reefer,0.42763303678475495,Trawlers,0.16589034334596686,Reefer,0.43286691702815006,Trawlers,0.1673063748328225,22878,4126,1116.4113888888887,168,136,0,JPN,Japan,83.99992925362575,2.0,12.835019455252919,14135,1393.1094444444443,8,,,,itu_fishing,,
0.0,412200253,,,1,1,49.71857452392578,Reefer,0.42480480670928955,Purse_seines,0.20625406503677368,Reefer,0.4401509463787079,Purse_seines,0.1663168966770172,177,116,99.86111111111111,0,14,0,CHN,China,,,,,36.98638888888889,1,,,,,,
0.047244094488188976,257072440,Trawlers,,3,2,33.84451166788737,Reefer,0.421651978045702,Trawlers,0.07246920738058786,Reefer,0.41974524160226184,Trawlers,0.0791961857272933,9592,2413,1685.3190277777774,114,666,0,NOR,Norway,19.333333333333332,1.0,6.0,489,190.58416666666668,2,,,,,,
0.04555010511562719,412419825,,,1,1,38.1627082824707,Reefer,0.42064952850341797,Trawlers,0.1636880785226822,Reefer,0.42353928089141846,Trawlers,0.16302551329135895,1698,1427,863.8927777777776,65,249,0,CHN,China,45.0,1.0,8.0,498,8493.408888888887,9,,,,,,
0.02799160251924423,200007439,no_idea_what_it_is,listed as fishing,1,1,35.13759994506836,Reefer,0.41907739639282227,Trawlers,0.10097213089466095,Reefer,0.4283425807952881,Trawlers,0.09911326318979263,1682,1429,762.4975000000001,40,40,0,,Invalid MMSI,,,,,1648.1758333333332,8,,,,,,
0.059113300492610835,412443677,,,2,2,39.72412300109863,Reefer,0.4181852638721466,Trawlers,0.021753951907157898,Reefer,0.4254380911588669,Trawlers,0.018625966738909483,7833,5887,2901.783888888889,348,2284,0,CHN,China,55.99869178440607,1.3333333333333333,7.0,4566,660.2919444444444,6,,,,,,
0.0718562874251497,412450326,,,1,1,39.0762825012207,Reefer,0.41605669260025024,Trawlers,0.10881864279508591,Reefer,0.3822982907295227,Trawlers,0.08004633337259293,2213,1670,1117.5143055555554,120,454,0,CHN,China,30.0,1.0,6.0,374,4996.141944444445,12,,,,,,
0.0693410978108487,226254000,Purse_seines,,4,3,45.3811559677124,Reefer,0.4066471048281528,Trawlers,0.22232477023499086,Reefer,0.41748043248662725,Trawlers,0.220910357136745,70395,9273,3186.3406944444446,643,4474,0,FRA,France,38.0,1.0,10.0,32365,641.8855555555555,7,,,,,2727.4005555555555,4
0.09215017064846416,150202717,Cargo,,3,3,58.89788945515951,Reefer,0.401388943195343,Trawlers,0.10381744807818905,Reefer,0.402442067861557,Trawlers,0.10582062739801283,377,293,471.0811111111111,27,119,0,,Invalid MMSI,,,,,435.23555555555555,5,,,,,,
0.03854875283446712,503764000,Tug,,7,3,57.51718412126814,Reefer,0.39357207609074457,Trawlers,0.050113944170464365,Reefer,0.3932504520884582,Trawlers,0.04612820781767368,566,441,138.4622222222222,17,26,0,AUS,Australia,52.0,1.0,15.0,237,,,,,,,,
0.04276355695741842,367545050,other_fishing,fish factory,3,3,48.036513010660805,Reefer,0.39139249579360086,Trawlers,0.036046811839090274,Reefer,0.41318637412041426,Trawlers,0.04652221410894223,32798,16486,7373.027916666631,705,16835,0,USA,United States,52.00456887333528,1.3333333333333333,9.99970836978711,14324,,,,,,,3305.3502777777776,1
0.08040014820303816,200003004,,,4,3,41.66687202453613,Reefer,0.3862879639491439,Trawlers,0.3248197473003529,Reefer,0.38062429148703814,Trawlers,0.3253077669069171,3769,2699,769.7634722222226,217,235,0,,Invalid MMSI,,,,,244.78277777777777,5,,,,,,
0.06568333717446416,338590000,Trawlers,,4,2,37.48576354980469,Reefer,0.38407599180936813,Purse_seines,0.014909712182998192,Reefer,0.3800112009048462,Purse_seines,0.012091248216165695,77041,4339,1538.3355555555524,285,52648,0,USA,United States,25.0,1.0,10.0,16043,,,,,,,2871.9625,2
0.062192118226600986,367170920,unknown_fishing,,4,3,35.258623123168945,Reefer,0.376783632702427,Trawlers,0.2885246927617118,Reefer,0.394060326856561,Trawlers,0.2698479841928929,8605,4872,3771.5011111111103,303,573,0,USA,United States,18.0,1.0,6.0,3499,55.72833333333333,2,,,,,,
0.09307359307359307,412439307,,,2,2,40.724287033081055,Reefer,0.36697017028927803,Trawlers,0.2071433002129197,Reefer,0.4066831059753895,Trawlers,0.17785341781564057,1897,1848,1381.232361111111,172,267,0,CHN,China,30.0,1.0,6.0,444,4472.043333333333,22,,,,,,
0.05701401191818328,660003800,Purse_seines,,1,1,94.07524108886719,Reefer,0.3657406270503998,Purse_seines,0.33398959040641785,Reefer,0.36647793650627136,Purse_seines,0.34352999925613403,10506,6209,2778.5484722222222,354,7755,0,REU,RŽunion,90.0,1.0,14.0,2624,11559.22138888889,25,,,,,20.23777777777778,1
0.09553775743707094,413061986,,,7,4,44.65237481253488,Reefer,0.3622040297237358,Trawlers,0.07367218093267118,Reefer,0.3561044140951708,Trawlers,0.10778932613610388,18482,13984,6500.534166666664,1336,4625,0,CHN,China,56.89984124529122,1.6666666666666667,9.899985567753747,14669,464.8794444444444,15,,,,,1259.0827777777777,15
0.038890767669935745,412443346,,,3,3,46.29181671142578,Reefer,0.3617247993436952,Trawlers,0.27141677180861734,Reefer,0.35995641940583784,Trawlers,0.2992518565892321,4007,2957,1564.7024999999999,115,0,0,CHN,China,31.0,1.0,6.0,1426,1172.9775,12,,,,,,
0.008541600759253401,273383020,Trawlers,,1,1,47.90834426879883,Reefer,0.3588331639766693,Purse_seines,0.12290851026773453,Reefer,0.35020723938941956,Trawlers,0.13633988797664642,18983,3161,543.6783333333326,27,1,0,RUS,Russia,,,,,84.09305555555555,1,,,,itu_fishing,,
0.07244212098581031,341805000,Trawlers,,3,3,65.009339650472,Reefer,0.3569696227835569,Trawlers,0.3333271254693197,Reefer,0.3601194875567065,Trawlers,0.333268280698879,1444,1339,2673.739583333333,97,1335,0,KNA,Saint Kitts and Nevis,104.0,1.0,16.0,108,3164.806111111111,3,,,,,2305.488888888889,89
0.034698288451428236,412099099,,,8,3,41.90259075164795,Reefer,0.35675511648878455,Trawlers,0.27084333123639226,Reefer,0.371684767305851,Trawlers,0.24190422985702753,19563,17119,9695.124305555555,594,3344,0,CHN,China,59.0,1.0,10.0,9637,4669.674999999999,31,,,,,996.3197222222223,8
0.08222811671087533,900402690,,,1,1,34.7026252746582,Reefer,0.355918288230896,Squid,0.33816730976104736,Reefer,0.323538601398468,Squid,0.2354973405599594,979,754,715.2045833333334,62,477,0,,Invalid MMSI,49.0,1.0,7.0,619,1265.73,5,,,,,,
0.0,412354264,,,1,1,45.77162170410156,Reefer,0.3552616834640503,Trawlers,0.15750910341739655,Reefer,0.3178474009037018,Trawlers,0.14667843282222748,382,153,38.85666666666667,0,0,0,CHN,China,48.0,1.0,8.0,331,,,,,,,,
0.031954553523877154,366299000,other_fishing,fish factory,8,3,46.72232103347778,Reefer,0.35443258940358646,Trawlers,0.002695722895758479,Reefer,0.3867062646604609,Trawlers,0.0021095682303666763,49628,28165,12365.87833333332,900,23846,0,USA,United States,99.0,1.0,19.0,16535,,,,,,,,
0.06243047830923248,431006131,,,3,3,55.737815856933594,Reefer,0.3524875119328499,Purse_seines,0.17962860203745853,Reefer,0.34372518956661224,Purse_seines,0.19944189606030704,16091,7192,2024.6120833333323,449,0,0,JPN,Japan,,,,,38.71388888888889,1,,,,itu_fishing,,
0.09146341463414634,341659000,Trawlers,,3,3,45.79567845662435,Reefer,0.3475365562286849,Trawlers,0.32722998786872876,Reefer,0.37525983538944274,Trawlers,0.34420126979239285,4347,164,76.18444444444444,15,443,0,KNA,Saint Kitts and Nevis,60.99687337154768,2.0,9.0,1919,225.06805555555556,1,,,,,,
0.012636012636012635,416001248,,,1,1,42.770145416259766,Reefer,0.34477725625038147,Trawlers,0.15474820137023926,Reefer,0.37791121006011963,Trawlers,0.1521662473678589,18079,2849,1216.7841666666666,36,3035,0,TWN,Taiwan,24.996632996632997,1.3333333333333333,8.298416261379224,13057,403.7538888888889,2,,,,,128.4488888888889,2
0.07250470809792843,412435995,,,1,1,22.339101791381836,Reefer,0.33531975746154785,Fixed_gear,0.29665762186050415,Reefer,0.4040072560310364,Set_gillnets,0.08676167577505112,1191,1062,871.6948611111111,77,67,0,CHN,China,30.0,1.0,6.0,170,4049.973888888889,13,,,,,,
0.0,412330439,,,2,2,40.10706329345703,Reefer,0.3349101871717721,Fixed_gear,0.2780756237334572,Reefer,0.34876521513797343,Pole_and_line,0.21334109851159155,3567,599,359.2281944444442,0,745,0,CHN,China,25.99740596627756,2.0,4.052529182879377,3084,,,,,,,,
0.035483870967741936,412419016,,,4,3,36.29608345031738,Reefer,0.33127677463926375,Trawlers,0.24416983785340562,Reefer,0.3406261093914509,Trawlers,0.2915110553440172,6445,5270,3529.5459722222217,187,1970,0,CHN,China,51.0,1.0,7.5,3018,9143.223888888888,32,,,,,,
0.03161493950552341,355651000,Purse_seines,,5,4,74.81184616088868,Reefer,0.3301709186285734,Purse_seines,0.23267775755375625,Reefer,0.33101162798702716,Purse_seines,0.31895001213997604,36254,19010,7342.225833333334,601,10847,0,PAN,Panama,62.0,1.0,11.0,2985,9434.995277777778,12,Purse seines,,,kristina_fishing,720.0088888888889,3
0.04776119402985075,413326880,,,3,3,50.85761642456055,Reefer,0.32935553789138794,Trawlers,0.014941601715084593,Seismic_vessel,0.3271031069258849,Trawlers,0.015884340528221703,956,670,383.5434722222223,32,0,0,CHN,China,100.0,1.0,18.0,312,72.83138888888888,2,,,,,,
0.009259259259259259,412482498,,,1,1,32.82246398925781,Reefer,0.3222005069255829,Trawlers,0.2568112015724182,Reefer,0.36679375171661377,Trawlers,0.2871791422367096,1077,108,226.30319444444444,1,0,0,CHN,China,28.75432525951557,2.0,6.501730103806229,578,521.9427777777778,2,,,,,,
0.087248322147651,412440174,,,1,1,65.29145812988281,Reefer,0.31927964091300964,Purse_seines,0.019793527200818062,Tug,0.38101494312286377,Purse_seines,0.020008722320199013,7495,1490,3289.4386111111103,130,1786,0,CHN,China,50.0,1.0,9.001889020070838,4235,286.2005555555555,8,,,,,5.159999999999999,4
0.030379746835443037,412420601,,,3,2,28.550634384155273,Reefer,0.3015261823311448,Trawlers,0.1226712573164453,Reefer,0.3189223036170006,Trawlers,0.13351907247367004,16354,2370,952.3122222222228,72,922,0,CHN,China,30.0,1.0,6.0,2055,3505.8541666666665,7,,,,,,
0.0,900018994,,,1,1,20.86643409729004,Reefer,0.2672673165798187,Purse_seines,0.13418461382389069,Reefer,0.2554872930049896,Purse_seines,0.09395764768123627,1544,1140,1531.4168055555554,0,617,0,,Invalid MMSI,,,,,,,,,,,,
0.06843142776682624,701000793,,,6,4,37.97808011372884,Reefer,0.25552880767501546,Trawlers,0.24635075397479037,Reefer,0.2564707638000148,Trawlers,0.24359649365457395,84022,21306,97801.72513888891,1458,44003,0,ARG,Argentina,47.00567554784802,1.3333333333333333,8.000840821903411,19756,281.1586111111111,7,,,,,2001512.871944448,3726
0.08567600160793247,431466000,,,9,6,54.41248448689779,Reefer,0.22170965163968503,Trawlers,0.19815806856948054,Reefer,0.2166481597556008,Trawlers,0.2157800903854271,57914,37315,11597.849166666645,3197,13028,0,JPN,Japan,60.0,1.0,10.000089949088816,42251,685.8830555555555,10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SELECT fishing_points / active_positions as fishing_fraction, *  FROM [world-fishing-827:scratch_david_mmsi_lists.allyears_fishing_vessel_info] 
where nn_max_label_all != nn_max_label_fishing_all
and fishing_points / active_positions < .1
and nn_max_label_all = ""Reefer""
order by nn_max_score_all desc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
