mmsi,inferred,known
211190960,cargo_or_tanker,cargo_or_tanker
211190980,cargo_or_tanker,cargo_or_tanker
211190990,cargo_or_tanker,
211191040,cargo_or_tanker,cargo_or_tanker
211191060,cargo_or_tanker,cargo_or_tanker
211191090,cargo_or_tanker,cargo_or_tanker
211191330,trawlers,
211191500,cargo_or_tanker,
211191520,cargo_or_tanker,
211191530,cargo_or_tanker,cargo_or_tanker
211191560,cargo_or_tanker,
211191580,cargo_or_tanker,
211192070,cargo_or_tanker,
211192360,cargo_or_tanker,cargo_or_tanker
211192880,cargo_or_tanker,
211192950,passenger,
211193410,cargo_or_tanker,cargo_or_tanker
211193900,cargo_or_tanker,
211194550,passenger,
211196560,cargo_or_tanker,cargo_or_tanker
211197730,passenger,
211197960,tug,
211199740,cargo_or_tanker,
211200300,tug,
211200350,cargo_or_tanker,
211200450,cargo_or_tanker,
211200690,passenger,
211201390,cargo_or_tanker,
211202270,cargo_or_tanker,cargo_or_tanker
211202310,cargo_or_tanker,
211202400,cargo_or_tanker,
211202460,passenger,
211202570,tug,
211202730,passenger,
211202740,passenger,
211202750,passenger,
211202760,passenger,
211202770,cargo_or_tanker,
211203240,cargo_or_tanker,
211203370,cargo_or_tanker,
211203490,passenger,
211203630,passenger,
211204290,cargo_or_tanker,cargo_or_tanker
211204360,tug,
211204500,cargo_or_tanker,
211205180,cargo_or_tanker,
211205600,tug,
211205790,cargo_or_tanker,
211205810,passenger,
211205920,cargo_or_tanker,
211205970,trawlers,
211206590,cargo_or_tanker,
211206980,tug,
211207080,cargo_or_tanker,cargo_or_tanker
211207100,tug,tug
211207170,passenger,
211207270,trawlers,trawlers
211207450,cargo_or_tanker,
211207610,passenger,
211207640,passenger,
211207650,passenger,
211207710,passenger,
211207740,cargo_or_tanker,
211207780,cargo_or_tanker,
211208150,cargo_or_tanker,
211208350,tug,tug
211208390,passenger,
211208420,passenger,
211208430,passenger,
211208440,passenger,
211208720,cargo_or_tanker,
211208770,cargo_or_tanker,
211208940,cargo_or_tanker,
211209320,passenger,
211209890,cargo_or_tanker,
211209900,passenger,
211210120,tug,
211210150,passenger,
211210160,passenger,
211210180,trawlers,
211210190,passenger,
211210200,passenger,
211210210,passenger,
211210220,passenger,
211210230,passenger,
211210250,passenger,
211210270,passenger,
211210280,cargo_or_tanker,
211210380,cargo_or_tanker,
211210420,cargo_or_tanker,
211210600,passenger,
211210610,passenger,
211210630,passenger,
211210640,passenger,
211210660,passenger,
211210670,passenger,
211210900,passenger,
211210930,tug,
211211200,passenger,
211211240,cargo_or_tanker,
211211250,tug,
211211270,cargo_or_tanker,
211211460,cargo_or_tanker,
211211470,cargo_or_tanker,
211211480,cargo_or_tanker,
211211500,passenger,
211211730,cargo_or_tanker,
211211760,passenger,
211211820,cargo_or_tanker,
211211850,cargo_or_tanker,
211211970,cargo_or_tanker,
211212220,tug,
211212230,passenger,
211212410,cargo_or_tanker,
211212440,passenger,
211212450,tug,
211212460,cargo_or_tanker,
211212490,passenger,
211212500,cargo_or_tanker,
211212630,tug,cargo_or_tanker
211213630,tug,
211213640,cargo_or_tanker,
211214010,cargo_or_tanker,
211214200,trawlers,trawlers
211214250,passenger,
211214270,cargo_or_tanker,
211214490,passenger,
211214530,cargo_or_tanker,cargo_or_tanker
211214670,cargo_or_tanker,cargo_or_tanker
211214750,tug,
211214960,passenger,
211214970,passenger,passenger
211214980,passenger,
211214990,trawlers,trawlers
211215130,cargo_or_tanker,
211215170,passenger,passenger
211215180,passenger,passenger
211215210,passenger,
211215280,cargo_or_tanker,
211215290,cargo_or_tanker,cargo_or_tanker
211215340,tug,
211215380,tug,
211215500,trawlers,
211215550,tug,
211215560,tug,tug
211215680,cargo_or_tanker,cargo_or_tanker
211215700,cargo_or_tanker,
211215930,cargo_or_tanker,
211216200,tug,
211216240,cargo_or_tanker,
211216410,cargo_or_tanker,
211216420,cargo_or_tanker,
211216480,tug,tug
211216490,tug,
211216500,tug,tug
211216570,seismic_vessel,
211216650,cargo_or_tanker,
211216660,cargo_or_tanker,cargo_or_tanker
211217130,cargo_or_tanker,
211217250,passenger,
211217260,passenger,
211217270,passenger,
211217280,passenger,
211217290,passenger,
211217320,cargo_or_tanker,cargo_or_tanker
211217360,cargo_or_tanker,cargo_or_tanker
211217670,cargo_or_tanker,
211217730,tug,
211217760,tug,
211217800,passenger,
211217990,passenger,
211218770,passenger,
211218810,tug,tug
211218840,cargo_or_tanker,
211219330,passenger,
211219630,cargo_or_tanker,cargo_or_tanker
211219990,cargo_or_tanker,
211220290,cargo_or_tanker,
211221190,passenger,
211221950,tug,
211222240,cargo_or_tanker,
211222290,cargo_or_tanker,
211222350,passenger,passenger
211222400,cargo_or_tanker,
211222700,tug,
211222710,tug,tug
211222720,tug,
211222750,passenger,
211222780,passenger,
211222790,passenger,
211222800,tug,
211222810,tug,
211222860,passenger,
211222960,passenger,passenger
211223180,seismic_vessel,
211223190,tug,
211223400,tug,
211223460,tug,
211223580,passenger,
211223680,cargo_or_tanker,
211223810,passenger,
211223820,cargo_or_tanker,
211223920,passenger,
211223930,cargo_or_tanker,
211223970,passenger,
211224070,tug,
211224140,cargo_or_tanker,
211224160,passenger,
211224270,passenger,
211224360,passenger,
211224370,passenger,
211224430,passenger,
211224480,passenger,
211224560,passenger,cargo_or_tanker
211224620,cargo_or_tanker,
211224650,cargo_or_tanker,
211224660,tug,tug
211224680,passenger,
211224690,passenger,
211224710,cargo_or_tanker,
211224800,cargo_or_tanker,
211225210,cargo_or_tanker,
211225290,cargo_or_tanker,
211225300,cargo_or_tanker,
211225340,passenger,
211225350,passenger,
211225380,passenger,
211225390,passenger,
211225410,cargo_or_tanker,
211225620,tug,
211225780,passenger,
211225790,passenger,
211225910,tug,
211225920,tug,
211225930,passenger,
211225940,passenger,
211226120,passenger,
211226140,tug,
211226200,passenger,
211226220,passenger,
211226440,cargo_or_tanker,tug
211226450,cargo_or_tanker,
211226520,passenger,
211226550,cargo_or_tanker,
211226690,passenger,
211226840,passenger,
211226850,passenger,
211226860,cargo_or_tanker,cargo_or_tanker
211226910,passenger,
211226940,passenger,
211226990,passenger,
211227130,passenger,
211227250,passenger,
211227270,passenger,
211227410,passenger,passenger
211227510,trawlers,
211227550,passenger,passenger
211227580,passenger,
211227590,passenger,
211227920,passenger,
211227930,passenger,
211228150,fixed_gear,
211228170,passenger,
211228200,cargo_or_tanker,
211228210,cargo_or_tanker,cargo_or_tanker
211228220,cargo_or_tanker,cargo_or_tanker
211228330,cargo_or_tanker,cargo_or_tanker
211228510,passenger,passenger
211228710,passenger,
211228840,fixed_gear,
211229200,cargo_or_tanker,
211229560,cargo_or_tanker,cargo_or_tanker
211229680,cargo_or_tanker,
211229820,passenger,
211230020,cargo_or_tanker,
211230030,cargo_or_tanker,cargo_or_tanker
211230400,cargo_or_tanker,cargo_or_tanker
211230440,tug,tug
211230570,passenger,
211231260,passenger,
211231300,cargo_or_tanker,
211231310,trawlers,
211231490,cargo_or_tanker,
211231520,tug,
211232340,passenger,passenger
211232350,passenger,
211232500,passenger,
211232640,passenger,
211232670,tug,tug
211232740,cargo_or_tanker,
211232800,passenger,
211232950,cargo_or_tanker,
211232960,trawlers,tug
211233270,tug,
211233290,cargo_or_tanker,
211233510,cargo_or_tanker,
211233660,tug,
211233760,cargo_or_tanker,cargo_or_tanker
211233860,passenger,
211233870,cargo_or_tanker,cargo_or_tanker
211233920,reefer,
211234090,cargo_or_tanker,
211234440,passenger,
211234480,cargo_or_tanker,cargo_or_tanker
211235130,cargo_or_tanker,
211235160,tug,
211235170,cargo_or_tanker,
211235180,passenger,
211235200,passenger,
211235220,passenger,
211235240,passenger,
211235560,passenger,
211235610,passenger,
211235880,cargo_or_tanker,
211236290,tug,
211236510,cargo_or_tanker,
211236740,tug,
211236860,cargo_or_tanker,
211237370,cargo_or_tanker,
211237730,passenger,
211237900,cargo_or_tanker,cargo_or_tanker
211238010,cargo_or_tanker,
211238490,tug,tug
211238930,trawlers,
211239240,cargo_or_tanker,
211239550,cargo_or_tanker,passenger
211241240,trawlers,trawlers
211242840,tug,
211242850,passenger,
211242870,passenger,
211242880,passenger,
211243030,cargo_or_tanker,cargo_or_tanker
211243210,cargo_or_tanker,
211243240,trawlers,trawlers
211243580,cargo_or_tanker,
211243630,passenger,
211243700,cargo_or_tanker,cargo_or_tanker
211244230,cargo_or_tanker,cargo_or_tanker
211244620,cargo_or_tanker,
211245180,cargo_or_tanker,
211245200,passenger,
211245550,cargo_or_tanker,
211246110,tug,
211247120,tug,tug
211247300,cargo_or_tanker,
211247310,tug,
211247320,tug,
211247330,passenger,
211247340,tug,
211247350,tug,
211248050,cargo_or_tanker,cargo_or_tanker
211249130,passenger,passenger
211249300,passenger,
211249410,passenger,
211249810,passenger,passenger
211252490,cargo_or_tanker,
211254050,cargo_or_tanker,
211255070,cargo_or_tanker,cargo_or_tanker
211255580,passenger,passenger
211256380,cargo_or_tanker,
211256500,cargo_or_tanker,
211256510,cargo_or_tanker,
211257820,passenger,
211259700,cargo_or_tanker,
211260260,tug,tug
211261090,tug,
211262460,cargo_or_tanker,
211262480,cargo_or_tanker,
211262590,passenger,cargo_or_tanker
211262630,cargo_or_tanker,cargo_or_tanker
211263170,cargo_or_tanker,
211263360,cargo_or_tanker,
211263850,passenger,
211263970,cargo_or_tanker,
211264190,tug,
211264450,cargo_or_tanker,cargo_or_tanker
211264530,cargo_or_tanker,
211264670,tug,
211264700,cargo_or_tanker,cargo_or_tanker
211264760,passenger,
211265290,cargo_or_tanker,
211265480,cargo_or_tanker,
211265530,cargo_or_tanker,
211265610,passenger,
211265900,tug,cargo_or_tanker
211265910,tug,
211266430,tug,tug
211266470,tug,tug
211267250,passenger,
211267710,cargo_or_tanker,
211267780,trawlers,trawlers
211268070,tug,cargo_or_tanker
211269090,cargo_or_tanker,
211269100,cargo_or_tanker,
211269580,passenger,
211270830,cargo_or_tanker,
211270840,passenger,
211270850,cargo_or_tanker,passenger
211270860,cargo_or_tanker,
211271330,trawlers,
211272260,passenger,passenger
211272270,passenger,passenger
211272280,passenger,passenger
211272290,passenger,
211272310,passenger,
211272580,trawlers,
211273970,cargo_or_tanker,
211274020,cargo_or_tanker,
211274030,cargo_or_tanker,
211274670,passenger,
211274960,cargo_or_tanker,
211275800,tug,
211278220,passenger,
211278240,tug,tug
211278920,cargo_or_tanker,
211279120,trawlers,trawlers
211280810,cargo_or_tanker,cargo_or_tanker
211280830,cargo_or_tanker,
211281010,passenger,
211281820,cargo_or_tanker,
211282120,cargo_or_tanker,
211282560,trawlers,
211282710,tug,
211282860,cargo_or_tanker,
211283160,passenger,
211283410,tug,tug
211283440,tug,tug
211283490,cargo_or_tanker,
211283670,cargo_or_tanker,cargo_or_tanker
211283830,passenger,
211284230,cargo_or_tanker,
211284340,cargo_or_tanker,
211284350,cargo_or_tanker,
211284750,passenger,
211284790,cargo_or_tanker,
211285270,cargo_or_tanker,
211286380,cargo_or_tanker,cargo_or_tanker
211286440,cargo_or_tanker,cargo_or_tanker
211286480,passenger,
211286490,tug,
211286500,cargo_or_tanker,cargo_or_tanker
211286620,tug,
211286630,cargo_or_tanker,
211287080,cargo_or_tanker,cargo_or_tanker
211287590,trawlers,trawlers
211288480,tug,tug
211288580,cargo_or_tanker,cargo_or_tanker
211288860,trawlers,
211289060,passenger,
211290160,passenger,
211290190,passenger,
211290720,tug,tug
211290730,tug,tug
211290740,tug,
211290750,tug,tug
211290770,tug,tug
211291160,passenger,
211292140,passenger,
211292150,cargo_or_tanker,
211292280,trawlers,
211292900,passenger,
211293510,tug,
211294410,cargo_or_tanker,
211294420,tug,cargo_or_tanker
211297010,cargo_or_tanker,cargo_or_tanker
211297990,passenger,
211298060,cargo_or_tanker,cargo_or_tanker
211298120,passenger,
211298250,tug,
211298490,cargo_or_tanker,
211298640,trawlers,
211298680,passenger,
211301380,passenger,
211304530,passenger,
211305290,cargo_or_tanker,cargo_or_tanker
211307150,passenger,passenger
211307340,tug,cargo_or_tanker
211307720,trawlers,
211309260,cargo_or_tanker,
211309270,passenger,cargo_or_tanker
211309750,tug,
211311970,cargo_or_tanker,
211312160,passenger,
211312240,trawlers,
211313030,passenger,
211314800,trawlers,
211314850,passenger,
211314890,trawlers,trawlers
211315100,cargo_or_tanker,cargo_or_tanker
211315620,trawlers,
211315630,trawlers,
211315750,trawlers,trawlers
211315860,tug,
211316150,passenger,
211316340,cargo_or_tanker,
211316470,tug,
211316890,tug,
211317180,cargo_or_tanker,
211317590,tug,tug
211317720,trawlers,
211318010,cargo_or_tanker,cargo_or_tanker
211318180,tug,
211318600,passenger,
211318770,tug,
211319400,trawlers,
211319670,trawlers,trawlers
211320460,trawlers,
211321160,tug,
211322590,passenger,
211324470,passenger,
211324790,passenger,
211325530,cargo_or_tanker,
211327150,tug,tug
211327410,cargo_or_tanker,
211327610,cargo_or_tanker,
211327660,tug,tug
211328570,tug,
211330370,passenger,tug
211330520,cargo_or_tanker,cargo_or_tanker
211331040,cargo_or_tanker,cargo_or_tanker
211331480,passenger,passenger
211331640,cargo_or_tanker,cargo_or_tanker
211331920,tug,
211332630,trawlers,
211332750,trawlers,trawlers
211333700,cargo_or_tanker,
211334830,tug,tug
211335760,cargo_or_tanker,cargo_or_tanker
211336340,passenger,
211337780,passenger,passenger
211337920,tug,
211338510,tug,
211338680,passenger,
211339490,trawlers,
211339980,tug,
211342230,passenger,
211342980,cargo_or_tanker,
211343310,cargo_or_tanker,
211343680,passenger,passenger
211344000,trawlers,
211345654,cargo_or_tanker,
211346180,passenger,passenger
211348130,cargo_or_tanker,
211349010,passenger,
211349270,cargo_or_tanker,passenger
211349370,cargo_or_tanker,
211349460,passenger,passenger
211349680,tug,
211350160,passenger,passenger
211350180,passenger,
211350460,cargo_or_tanker,
211352600,passenger,passenger
211354050,cargo_or_tanker,
211354830,cargo_or_tanker,
211354870,passenger,
211354960,passenger,
211355010,cargo_or_tanker,
211356520,passenger,
211357210,passenger,
211357370,passenger,
211359850,cargo_or_tanker,
211360810,passenger,
211362460,cargo_or_tanker,cargo_or_tanker
211363340,tug,
211363350,cargo_or_tanker,
211363720,tug,
211364430,cargo_or_tanker,
211364460,passenger,
211365010,cargo_or_tanker,
211365280,trawlers,
211365300,cargo_or_tanker,cargo_or_tanker
211365680,cargo_or_tanker,
211366340,tug,tug
211366350,cargo_or_tanker,
211367060,cargo_or_tanker,
211367460,cargo_or_tanker,cargo_or_tanker
211367950,passenger,tug
211369510,passenger,
211369700,passenger,
211372050,passenger,passenger
211372620,cargo_or_tanker,cargo_or_tanker
211373830,trawlers,trawlers
211374390,cargo_or_tanker,
211375510,passenger,
211377010,passenger,
211377290,cargo_or_tanker,cargo_or_tanker
211377300,cargo_or_tanker,cargo_or_tanker
211377710,passenger,passenger
211377940,passenger,
211378110,cargo_or_tanker,cargo_or_tanker
211378120,cargo_or_tanker,
211378190,passenger,
211378360,cargo_or_tanker,cargo_or_tanker
211378370,cargo_or_tanker,cargo_or_tanker
211378550,passenger,
211378800,cargo_or_tanker,
211378810,cargo_or_tanker,cargo_or_tanker
211378820,cargo_or_tanker,
211378830,cargo_or_tanker,cargo_or_tanker
211379750,cargo_or_tanker,cargo_or_tanker
211379770,passenger,
211382280,cargo_or_tanker,cargo_or_tanker
211383360,cargo_or_tanker,
211384270,passenger,passenger
211384950,passenger,
211385020,passenger,
211385930,cargo_or_tanker,
211386030,cargo_or_tanker,
211386450,cargo_or_tanker,
211386900,cargo_or_tanker,cargo_or_tanker
211387390,cargo_or_tanker,
211387530,cargo_or_tanker,
211390480,trawlers,
211391170,cargo_or_tanker,cargo_or_tanker
211391430,passenger,
211392200,passenger,
211394200,cargo_or_tanker,
211394220,cargo_or_tanker,cargo_or_tanker
211394240,cargo_or_tanker,cargo_or_tanker
211397660,cargo_or_tanker,cargo_or_tanker
211400000,trawlers,trawlers
211402070,cargo_or_tanker,cargo_or_tanker
211404810,cargo_or_tanker,
211405020,passenger,
211407690,passenger,passenger
211409100,cargo_or_tanker,cargo_or_tanker
211409660,passenger,
211410690,trawlers,trawlers
211411230,passenger,
211411980,passenger,
211415070,cargo_or_tanker,
211415310,passenger,
211417590,cargo_or_tanker,
211418860,tug,
211419138,passenger,
211419880,cargo_or_tanker,
211420520,cargo_or_tanker,
211422510,cargo_or_tanker,cargo_or_tanker
211423000,cargo_or_tanker,
211424430,cargo_or_tanker,
211424450,cargo_or_tanker,cargo_or_tanker
211425360,cargo_or_tanker,
211427920,passenger,
211428220,passenger,
211428750,cargo_or_tanker,cargo_or_tanker
211429000,cargo_or_tanker,
211429160,cargo_or_tanker,cargo_or_tanker
211429600,cargo_or_tanker,
211430400,cargo_or_tanker,tug
211430690,cargo_or_tanker,
211430720,tug,
211430730,passenger,
211430760,tug,cargo_or_tanker
211430810,cargo_or_tanker,
211430820,tug,
211430830,cargo_or_tanker,
211430850,cargo_or_tanker,
211430920,tug,
211431140,cargo_or_tanker,cargo_or_tanker
211431150,cargo_or_tanker,
211431170,cargo_or_tanker,
211431200,tug,
211431270,passenger,
211431820,cargo_or_tanker,
211431840,cargo_or_tanker,cargo_or_tanker
211432400,cargo_or_tanker,cargo_or_tanker
211432820,cargo_or_tanker,
211432860,cargo_or_tanker,
211433000,cargo_or_tanker,
211433040,cargo_or_tanker,
211433070,cargo_or_tanker,
211433960,tug,
211434550,cargo_or_tanker,cargo_or_tanker
211435140,passenger,
211435700,cargo_or_tanker,
211436030,cargo_or_tanker,cargo_or_tanker
211436040,tug,tug
211436320,cargo_or_tanker,
211436370,passenger,
211437000,cargo_or_tanker,
211437100,cargo_or_tanker,
211437160,passenger,
211437180,passenger,
211437190,passenger,
211437240,passenger,
211437250,passenger,
211437260,passenger,
211437270,passenger,
211437280,passenger,
211437290,passenger,passenger
211437300,passenger,
211437310,passenger,passenger
211437320,passenger,
211437330,passenger,
211437470,passenger,
211437690,cargo_or_tanker,
211437740,cargo_or_tanker,cargo_or_tanker
211437770,passenger,
211437930,cargo_or_tanker,
211438000,cargo_or_tanker,
211438120,cargo_or_tanker,cargo_or_tanker
211438130,cargo_or_tanker,cargo_or_tanker
211438150,tug,
211438200,cargo_or_tanker,passenger
211438440,trawlers,
211438560,cargo_or_tanker,
211438870,cargo_or_tanker,cargo_or_tanker
211439010,cargo_or_tanker,
211439110,cargo_or_tanker,cargo_or_tanker
211439190,cargo_or_tanker,
211439310,cargo_or_tanker,
211439370,cargo_or_tanker,cargo_or_tanker
211439380,cargo_or_tanker,
211440010,cargo_or_tanker,
211440030,cargo_or_tanker,
211440410,tug,
211440680,passenger,passenger
211440870,cargo_or_tanker,cargo_or_tanker
211440970,cargo_or_tanker,cargo_or_tanker
211441150,cargo_or_tanker,
211441990,tug,
211442010,tug,
211442190,cargo_or_tanker,cargo_or_tanker
211442250,cargo_or_tanker,
211442520,tug,tug
211442660,passenger,
211442810,cargo_or_tanker,
211443110,cargo_or_tanker,cargo_or_tanker
211443160,cargo_or_tanker,
211443180,cargo_or_tanker,
211443640,passenger,
211444260,cargo_or_tanker,
211444890,passenger,
211445200,passenger,
211445230,cargo_or_tanker,
211445250,cargo_or_tanker,
211445750,passenger,
211446560,cargo_or_tanker,cargo_or_tanker
211446830,cargo_or_tanker,
211447220,cargo_or_tanker,cargo_or_tanker
211448440,tug,
211449060,passenger,
211450430,cargo_or_tanker,cargo_or_tanker
211450710,cargo_or_tanker,
211450850,tug,
211451030,cargo_or_tanker,cargo_or_tanker
211452900,cargo_or_tanker,cargo_or_tanker
211453360,cargo_or_tanker,
211454200,cargo_or_tanker,
211454530,cargo_or_tanker,
211455190,cargo_or_tanker,
211455300,cargo_or_tanker,cargo_or_tanker
211455520,passenger,
211455840,cargo_or_tanker,cargo_or_tanker
211456520,cargo_or_tanker,cargo_or_tanker
211456610,passenger,
211456650,cargo_or_tanker,
211456800,cargo_or_tanker,
211456940,passenger,
211457150,cargo_or_tanker,cargo_or_tanker
211457570,passenger,
211457690,cargo_or_tanker,
211458150,cargo_or_tanker,
211458160,cargo_or_tanker,
211458210,passenger,
211458400,tug,
211458660,cargo_or_tanker,passenger
211458740,cargo_or_tanker,cargo_or_tanker
211458830,cargo_or_tanker,
211458840,cargo_or_tanker,
211459410,tug,
211459450,cargo_or_tanker,
211459940,cargo_or_tanker,passenger
211460260,cargo_or_tanker,
211460840,cargo_or_tanker,cargo_or_tanker
211461570,passenger,
211462010,cargo_or_tanker,
211462080,passenger,
211462190,passenger,
211462260,passenger,
211462740,cargo_or_tanker,cargo_or_tanker
211462750,cargo_or_tanker,
211462930,cargo_or_tanker,cargo_or_tanker
211463350,cargo_or_tanker,
211463520,tug,tug
211463570,cargo_or_tanker,
211463580,cargo_or_tanker,cargo_or_tanker
211464260,tug,
211464390,cargo_or_tanker,cargo_or_tanker
211464420,tug,
211464610,cargo_or_tanker,
211464620,passenger,
211464790,passenger,
211464830,cargo_or_tanker,cargo_or_tanker
211465000,cargo_or_tanker,cargo_or_tanker
211465590,cargo_or_tanker,
211465740,cargo_or_tanker,
211465900,cargo_or_tanker,cargo_or_tanker
211466070,tug,tug
211467020,cargo_or_tanker,
211467050,cargo_or_tanker,cargo_or_tanker
211467160,cargo_or_tanker,cargo_or_tanker
211467420,cargo_or_tanker,
211467550,cargo_or_tanker,
211467560,cargo_or_tanker,
211467630,cargo_or_tanker,
211468050,cargo_or_tanker,
211468510,cargo_or_tanker,
211468560,cargo_or_tanker,cargo_or_tanker
211468660,cargo_or_tanker,cargo_or_tanker
211468800,cargo_or_tanker,
211468860,cargo_or_tanker,
211468870,cargo_or_tanker,
211468890,cargo_or_tanker,cargo_or_tanker
211468980,tug,
211469020,cargo_or_tanker,cargo_or_tanker
211469090,cargo_or_tanker,cargo_or_tanker
211469250,cargo_or_tanker,cargo_or_tanker
211469260,cargo_or_tanker,passenger
211469269,cargo_or_tanker,
211469530,cargo_or_tanker,passenger
211469570,cargo_or_tanker,
211469580,cargo_or_tanker,cargo_or_tanker
211469610,cargo_or_tanker,cargo_or_tanker
211469650,cargo_or_tanker,passenger
211469960,cargo_or_tanker,cargo_or_tanker
211470290,cargo_or_tanker,passenger
211470570,tug,
211470620,cargo_or_tanker,cargo_or_tanker
211470690,cargo_or_tanker,
211470900,cargo_or_tanker,
211470990,cargo_or_tanker,
211471070,tug,
211471210,cargo_or_tanker,
211471230,passenger,
211471500,cargo_or_tanker,
211471640,cargo_or_tanker,cargo_or_tanker
211471810,cargo_or_tanker,
211471880,cargo_or_tanker,
211471910,cargo_or_tanker,cargo_or_tanker
211471970,cargo_or_tanker,cargo_or_tanker
211472000,cargo_or_tanker,
211472030,cargo_or_tanker,cargo_or_tanker
211472070,cargo_or_tanker,cargo_or_tanker
211472160,passenger,
211472260,cargo_or_tanker,
211472310,cargo_or_tanker,
211472670,passenger,
211472760,passenger,
211472890,cargo_or_tanker,passenger
211473160,passenger,
211473410,cargo_or_tanker,
211473440,passenger,
211473450,cargo_or_tanker,
211473470,passenger,
211473570,cargo_or_tanker,cargo_or_tanker
211473580,cargo_or_tanker,
211473590,cargo_or_tanker,cargo_or_tanker
211473820,cargo_or_tanker,
211473920,cargo_or_tanker,cargo_or_tanker
211474000,trawlers,trawlers
211474230,cargo_or_tanker,
211474300,cargo_or_tanker,cargo_or_tanker
211474450,cargo_or_tanker,cargo_or_tanker
211474520,cargo_or_tanker,
211474530,passenger,
211474710,cargo_or_tanker,
211474890,cargo_or_tanker,
211474990,passenger,passenger
211475070,cargo_or_tanker,
211475090,passenger,
211475120,cargo_or_tanker,
211475270,cargo_or_tanker,cargo_or_tanker
211475380,tug,
211475510,cargo_or_tanker,cargo_or_tanker
211475540,cargo_or_tanker,
211475550,cargo_or_tanker,cargo_or_tanker
211475690,cargo_or_tanker,
211475880,cargo_or_tanker,cargo_or_tanker
211475930,cargo_or_tanker,
211475980,cargo_or_tanker,cargo_or_tanker
211475990,cargo_or_tanker,
211476010,cargo_or_tanker,
211476020,cargo_or_tanker,
211476030,cargo_or_tanker,
211476040,cargo_or_tanker,cargo_or_tanker
211476050,cargo_or_tanker,cargo_or_tanker
211476060,cargo_or_tanker,
211476070,cargo_or_tanker,
211476080,cargo_or_tanker,
211476090,cargo_or_tanker,
211476220,cargo_or_tanker,cargo_or_tanker
211476540,cargo_or_tanker,
211476600,cargo_or_tanker,cargo_or_tanker
211476620,cargo_or_tanker,
211476650,cargo_or_tanker,cargo_or_tanker
211476680,passenger,
211476730,cargo_or_tanker,
211476780,cargo_or_tanker,
211476806,cargo_or_tanker,
211476840,cargo_or_tanker,
211476910,cargo_or_tanker,
211476920,passenger,cargo_or_tanker
211477000,trawlers,
211477060,passenger,
211477070,cargo_or_tanker,cargo_or_tanker
211477410,cargo_or_tanker,cargo_or_tanker
211477820,cargo_or_tanker,cargo_or_tanker
211478310,cargo_or_tanker,cargo_or_tanker
211478600,cargo_or_tanker,
211478990,cargo_or_tanker,
211479640,passenger,
211479840,cargo_or_tanker,
211480250,cargo_or_tanker,
211480300,cargo_or_tanker,cargo_or_tanker
211480540,cargo_or_tanker,
211480570,cargo_or_tanker,
211480750,cargo_or_tanker,cargo_or_tanker
211480780,cargo_or_tanker,cargo_or_tanker
211480870,cargo_or_tanker,
211481140,cargo_or_tanker,
211481170,cargo_or_tanker,
211481460,tug,
211482070,cargo_or_tanker,cargo_or_tanker
211482150,cargo_or_tanker,
211482160,cargo_or_tanker,
211482270,cargo_or_tanker,
211482300,cargo_or_tanker,
211482350,cargo_or_tanker,
211482430,cargo_or_tanker,
211482650,cargo_or_tanker,
211482760,cargo_or_tanker,
211482820,cargo_or_tanker,cargo_or_tanker
211483260,cargo_or_tanker,
211483540,cargo_or_tanker,cargo_or_tanker
211483560,cargo_or_tanker,cargo_or_tanker
211483650,cargo_or_tanker,
211483710,cargo_or_tanker,
211483790,cargo_or_tanker,
211484070,cargo_or_tanker,cargo_or_tanker
211484110,passenger,
211484440,cargo_or_tanker,cargo_or_tanker
211484640,cargo_or_tanker,
211484674,cargo_or_tanker,
211484710,cargo_or_tanker,
211484860,cargo_or_tanker,
211485130,cargo_or_tanker,cargo_or_tanker
211485330,cargo_or_tanker,passenger
211485640,cargo_or_tanker,
211485690,cargo_or_tanker,
211486090,cargo_or_tanker,
211486100,cargo_or_tanker,cargo_or_tanker
211486120,cargo_or_tanker,
211486210,cargo_or_tanker,cargo_or_tanker
211486360,cargo_or_tanker,cargo_or_tanker
211486370,cargo_or_tanker,
211486380,cargo_or_tanker,cargo_or_tanker
211486400,cargo_or_tanker,cargo_or_tanker
211486560,cargo_or_tanker,cargo_or_tanker
211486580,cargo_or_tanker,cargo_or_tanker
211486980,cargo_or_tanker,
211487330,cargo_or_tanker,
211487450,cargo_or_tanker,
211487980,tug,cargo_or_tanker
211488280,cargo_or_tanker,
211488620,passenger,passenger
211488970,cargo_or_tanker,cargo_or_tanker
211489020,cargo_or_tanker,
211489050,cargo_or_tanker,
211489090,cargo_or_tanker,
211489100,cargo_or_tanker,
211489120,cargo_or_tanker,
21148930,cargo_or_tanker,
211489320,passenger,
211489500,cargo_or_tanker,
211489640,cargo_or_tanker,
211490180,cargo_or_tanker,cargo_or_tanker
211490230,passenger,
211490510,cargo_or_tanker,
211490540,cargo_or_tanker,
211490610,cargo_or_tanker,
211490700,cargo_or_tanker,
211491000,cargo_or_tanker,
211491250,cargo_or_tanker,
211491460,cargo_or_tanker,cargo_or_tanker
211491470,cargo_or_tanker,
211491560,cargo_or_tanker,cargo_or_tanker
211491850,cargo_or_tanker,
211492000,trawlers,
211492430,cargo_or_tanker,
211492530,cargo_or_tanker,cargo_or_tanker
211492550,cargo_or_tanker,
211492690,cargo_or_tanker,
211492790,passenger,
211492820,trawlers,
211492880,tug,
211492910,tug,
211492920,tug,
