mmsi
90301
90302
90303
90304
90305
90306
90307
90309
90310
90311
90602
90603
90605
90606
90609
90611
90612
90613
90614
90615
98315427
98318878
98318940
98319016
98324299
98324597
98324598
100000007
100000011
100020805
101001016
101001017
101001019
111111114
111111123
111111124
111111127
111111128
111111129
111111130
111111132
111111132
111111133
111111133
111111160
111111161
111111162
111111163
111111165
111111166
111111167
111111168
111111168
111111170
111111197
111111198
111111199
111111201
111111203
111111204
111111205
111111206
111111207
111111208
111111269
111111278
111111279
111111283
111111285
111111286
111111287
111111288
111111290
111111295
111111296
111111299
111111301
111111320
111111321
111111322
111111329
111111330
111111331
111111332
111111333
111111335
111111336
111111337
111111351
111111376
111111377
111111506
111111507
111111508
111111520
111111523
111111533
111111535
111111536
111111538
111111539
111111572
111111573
111111576
111111577
111111578
111111580
111111581
111111583
111111606
111111607
111111678
111111691
111111692
111111693
111111695
111111696
111111713
111111715
111111753
111111755
111111761
111111762
111111763
111111775
111111779
111111780
111111781
111111782
111111783
111111785
111111786
111111787
111111788
111111791
111111792
111111793
111111795
111111796
111111797
111111798
111111799
111111801
111111802
111111803
111111805
111111806
111111807
111111808
111111809
111111810
111111811
111111812
111111817
111111818
111111828
111111829
111111885
111111886
111111887
111111888
111111889
111111890
111111891
111111892
111111901
111111902
111111903
111111905
111111906
111111922
111111923
111111925
111111927
111111928
111111991
111111992
111111993
111112101
111112102
111112106
111112159
111112160
111112161
111112162
111112163
111112165
111112181
111112182
111112183
111112187
111112189
111112190
111112191
111112192
111112206
111112207
111112335
111112336
111112338
111112339
111112340
111112341
111112342
111112344
111112345
111112346
111112372
111112373
111112375
111112376
111112377
111112378
111112379
111112380
111112382
111112383
111112387
120389002
120389003
120389006
120389007
120389008
200000005
200017179
200021457
201505003
201505006
201512011
201512012
201512014
201602013
201602015
201602017
201602018
201602019
201602020
201603001
201603002
201603003
201603006
201603008
201603009
201603010
201606001
201611011
220000005
220000008
220000009
220000011
220000014
220000015
220000016
222000007
288831201
288831202
288831203
288831204
288831205
288831206
288831207
288831208
342480001
342480002
342480005
360000007
460000002
460000003
460000005
540500002
540500004
540500005
540500008
540500009
540500010
540500011
540500012
620333801
620333804
620333806
620333808
620333809
888999003
888999004
888999005
888999006
888999007
888999008
888999009
888999010
888999012
888999013
888999014
888999015
990012305
990031004
990031006
990035002
990036004
990046002
990047004
990048006
990052002
990056004
990056005
990056008
59
102
89307633
90304456
98209222
98300014
98300019
98300025
98300039
98300053
98300400
98300532
98301528
98301771
98301934
98302341
98302534
98302561
98303166
98303465
98303617
98303633
98303752
98303773
98303933
98304229
98304304
98304745
98304745
98304811
98305288
98305333
98305370
98305419
98305419
98306014
98306049
98306201
98307137
98307138
98307146
98307147
98307189
98307530
98307545
98307552
98307555
98307624
98307694
98307694
98307710
98307710
98307712
98307784
98307840
98307949
98307977
98308144
98308487
98308567
98308819
98308821
98308991
98309150
98309154
98309216
98309274
98309276
98309298
98309298
98309305
98309434
98309620
98309636
98309791
98309792
98309794
98309794
98309795
98309796
98309797
98309802
98309804
98309811
98309813
98309898
98309915
98309944
98309966
98309976
98309977
98310030
98310078
98310512
98310519
98310523
98310550
98310571
98310617
98310623
98310655
98310668
98310668
98310696
98310697
98310709
98311191
98312882
98312976
98313054
98313560
98313976
98314010
98314533
98314739
98314845
98314853
98314857
98316111
98316112
98316201
98316255
98316256
98316265
98316284
98316328
98316393
98316408
98316408
98316670
98316813
98316814
98316828
98317246
98317480
98318196
98318196
98318197
98319107
98319152
98319156
98319163
98319175
98319188
98320380
98320413
98320450
98320708
98320748
98320749
98320749
98320753
98320753
98321020
98321022
98321157
98321157
98321382
98321393
98321425
98321453
98321453
98321470
98321512
98321516
98321609
98321619
98321765
98321793
98321796
98321797
98321817
98321818
98321827
98321829
98321859
98321986
98322100
98322459
98322582
98322686
98322687
98322688
98322808
98322808
98322926
98323523
98325793
98325796
98325810
98326217
98326220
98326221
98326227
98326228
98326229
98341234
98360806
98360818
111100088
123456765
200000012
200000160
200000168
200019174
200019490
200021990
201603117
415000914
415999137
416004011
775000000
800037426
800052419
905100086
905101278
98316345
98326217
98322821
98326220
98307977
98316333
98320708
98308487
98316273
98314022
98316340
98309150
98321827
98209222
98321029
98322577
98301528
98308739
98320753
98309620
98316323
98310030
98323264
98321765
98321647
98303464
98325796
98321060
98320748
98316255
98309636
98302573
98316256
98304838
98321084
98307710
98320742
98321077
98309978
98316274
98307712
98321553
98322687
98321782
98310697
98313054
98320965
98321633
98309534
98314776
98308737
98322868
98316112
98317480
98317246
98311191
98322688
98308572
98317489
98320953
98314365
98320200
98316119
98321797
98319192
98319175
98314845
98325810
98325456
98325610
98322686
98309216
98321798
98313742
98317227
98317792
98321818
98304745
98314857
98322114
98319168
98316393
98314009
98319163
98319450
98309965
98325833
98306592
98309530
98321429
98314576
98302561
98322604
98305333
98314197
98304811
98322865
98320808
98314786
98308481
98307013
98301525
98302273
98309217
98309529
98307765
98310553
98314738
98316670
98321081
98308580
98313752
98321793
98321796
98321817
98312882
98316324
98327451
98306014
98314010
98303166
98314963
98308571
98321425
98313757
98326228
98315020
98313639
98316440
98326219
98322582
98308769
98307709
98314006
98322123
98321393
98321142
98323254
98308955
98314761
98316512
98313976
98308144
98319152
98320450
98307840
98316284
98319132
98325793
98320875
98309025
98320457
98320455
98321082
98316268
98320969
98319158
98326224
98321832
98322929
98321382
98314793
98316265
98313975
98306213
98308733
98309629
98313804
98312960
98320749
98321157
98312976
98313051
98314675
98320806
98326221
98325429
98320735
98321876
98314688
98307530
98321859
98321023
98316260
98304344
98313996
98308732
98325425
98304616
98314853
98321800
98308471
98316562
98320736
98326858
98314533
98320433
98306591
98307745
98321829
98309078
98314575
98308866
98317529
98322926
98320710
98319188
208711117
98321271
98325828
98308791
98306370
98314378
98316113
98303930
98320131
98321464
98316201
98316817
98316104
98301991
98320809
98314004
98322100
98314713
98326223
98309038
98309437
98309828
98314855
98320944
98314355
98313962
98320737
98313995
98307315
98308738
98313061
98322614
98312975
98320434
98316408
98310484
98325825
98314689
98322254
98314517
98306131
98314697
98307708
98307694
245923456
98317602
98319135
98316118
98319129
98320721
98317708
98306615
98329061
98313767
98314690
98322984
98309575
98306565
98321417
98325522
98306642
98314510
98320759
98313959
98301221
98323162
98307552
98320467
98314728
98325307
98326386
98323253
98306201
98310153
98307534
98327911
98322764
98305419
98301447
98308073
98320745
98320739
98300053
98308736
98323138
98316823
98323270
98325391
98313864
98310470
98316269
98306212
98322832
98325528
98307535
98306515
98313052
98321774
98310611
98306376
98314496
98327128
98313515
98328775
98320456
98300074
98309165
98323494
98319189
98305792
98320076
98317787
98319121
98313793
98320992
98327946
98313790
98306416
98328768
98320436
98321759
98310110
98308451
98321167
98303750
98325313
98307267
98325832
98310675
98320425
98316335
98323480
98321080
98309967
98310473
98308567
98312973
98323266
98327120
98322609
98305316
98314698
98312958
98310704
98309584
98330366
98323500
98307754
98321995
98320202
98313856
98322164
98326402
98306309
98309219
98305773
98327717
98322583
98323497
98326904
98320738
98325532
98322618
98326398
98325834
98314008
98320744
98312967
98321122
98303717
98314188
98319172
98321135
98316560
98317753
98302454
98319177
98325519
98310908
98312965
98017616
98320466
98321628
98319179
98321768
98322983
98314848
98325388
98319182
98321506
98313748
98310543
98320517
98320465
98308033
98309524
98309824
98305788
98322603
98321790
98310919
98312230
98308587
98314459
98326258
98327596
98316343
98322982
98316189
98308762
98319173
98308584
98307283
98303012
98321645
98304994
98309893
98329051
98314072
98307114
98330596
98309969
98306334
98327522
98322409
98322596
98300186
98310485
98319187
98312311
98308770
98309817
98310052
98320740
98308081
98306647
98310957
98325517
98316252
98321128
98325312
98313858
98314002
98306036
98314766
98306504
98312447
98325814
98309313
98314799
98316563
649304049
98313747
98310039
98322747
98305570
98323479
98323568
98319150
98302404
98315014
98312814
98314772
98308768
98308142
98309159
98308197
98317556
98309640
98308141
98309628
98309432
98308746
98309766
98314518
98316266
98316185
98330599
98306348
98314001
98321152
98308490
98314749
98310868
98326403
98319170
98326243
98322822
98308084
98308818
98321751
98326388
98329044
98306322
98007731
98320833
98314873
98310593
98314514
98314335
98307116
98327611
98302339
98313812
98309939
98313860
98313857
98316825
98318543
98319190
98322936
98314701
98313997
98313022
98313960
98307738
98325537
98316561
98314687
98322754
98302966
98316809
98325444
98323551
98316726
98314673
98313998
98300019
98327523
98308826
1044416663
98306480
98313759
98320439
98303739
98321400
98316407
98325829
98308874
98325831
98314000
98314350
98313872
98315018
98329050
98321525
98322940
98327588
98321515
98319186
98306145
98320983
98317525
98307143
98330594
98313958
98306661
98317240
98304989
98325826
98322303
98314351
98314667
98321607
98313145
98312312
98309417
98313746
98313968
98308834
98308832
98345123
98314791
98307783
98307825
98313811
98304021
98314491
98303806
98322748
98309082
98301537
98300760
98314044
98300040
98304586
98305842
98322741
98305856
98300116
98307017
98303808
98313957
98321938
98303842
98308858
98308493
582111728
98308880
98306590
201608465
201608407
201608047
201608675
201609474
201608055
412410052
201606485
201606727
201608044
201606742
201606721
201608062
201608454
201608136
201606070
201606497
201608301
201604335
201603481
201606083
